company_id,year,roe_pct,roce_pct,de_ratio,icr
122,2021,,,,82.91
122,2022,,,,59.94
122,2023,,,,71.32
124,2011,,,,309.2
124,2012,,,,68.74
124,2013,,,,55.27
124,2014,,,,151.86
124,2015,,,,388.0
124,2016,,,,21.87
124,2017,,,,24.72
124,2018,,,,25.69
124,2019,,,,24.6
124,2020,,,,20.41
124,2021,,,,17.08
124,2022,,,,24.6
124,2023,,,,
126,2012,,,,10.67
126,2013,,,,9.41
126,2014,,,,4.35
126,2015,,,,5.19
126,2016,,,,5.14
126,2017,,,,6.29
126,2018,,,,5.88
126,2019,,,,7.49
126,2020,,,,6.56
126,2021,,,,11.03
126,2022,,,,8.52
126,2023,,,,13.29
128,2012,,,,8.59
128,2013,,,,9.2
128,2014,,,,6.9
128,2015,,,,5.37
128,2016,,,,5.87
128,2017,,,,6.18
128,2018,,,,6.31
128,2019,,,,4.55
128,2020,,,,4.86
128,2021,,,,4.24
128,2022,,,,4.82
128,2023,,,,4.38
130,2012,,,,
130,2013,,,,
130,2014,,,,
130,2015,,,,265.5
130,2016,,,,102.71
130,2017,,,,103.5
130,2018,,,,100.71
130,2019,,,,65.37
130,2020,,,,12.52
130,2021,,,,13.71
130,2022,,,,17.2
130,2023,,,,14.4
132,2012,,,,666.22
132,2013,,,,2046.33
132,2014,,,,73.73
132,2015,,,,14.01
132,2016,,,,12.3
132,2017,,,,8.87
132,2018,,,,10.36
132,2019,,,,10.96
132,2020,,,,11.53
132,2021,,,,10.42
132,2022,,,,12.5
132,2023,,,,17.75
134,2012,,,,129.71
134,2013,,,,101.22
134,2014,,,,90.22
134,2015,,,,16.85
134,2016,,,,10.67
134,2017,,,,18.25
134,2018,,,,13.47
134,2019,,,,14.46
134,2020,,,,7.09
134,2021,,,,11.96
134,2022,,,,15.22
134,2023,,,,9.57
136,2012,,,,
136,2013,,,,
136,2014,,,,
136,2015,,,,
136,2016,,,,
136,2017,,,,
136,2018,,,,
136,2019,,,,
136,2020,,,,104.17
136,2021,,,,131.83
136,2022,,,,91.83
136,2023,,,,33.19
138,2012,,,,17.0
138,2013,,,,41.56
138,2014,,,,44.38
138,2015,,,,50.69
138,2016,,,,96.46
138,2017,,,,98.36
138,2018,,,,93.38
138,2019,,,,57.73
138,2020,,,,49.21
138,2021,,,,47.57
138,2022,,,,45.12
138,2023,,,,42.52
140,2014,,,,3.27
140,2015,,,,4.14
140,2016,,,,3.56
140,2017,,,,8.41
140,2018,,,,8.45
140,2019,,,,8.67
140,2020,,,,24.4
140,2021,,,,29.65
140,2022,,,,40.71
140,2023,,,,32.93
142,2012,,,,4.69
142,2013,,,,4.54
142,2014,,,,4.21
142,2015,,,,3.84
142,2016,,,,3.7
142,2017,,,,3.77
142,2018,,,,4.1
142,2019,,,,3.25
142,2020,,,,3.75
142,2021,,,,4.39
142,2022,,,,5.04
142,2023,,,,4.22
144,2012,,,,
144,2013,,,,
144,2014,,,,
144,2015,,,,
144,2016,,,,
144,2017,,,,
144,2018,,,,
144,2019,,,,
144,2020,,,,
144,2021,,,,
144,2022,,,,
144,2023,,,,
146,2012,,,,14.07
146,2013,,,,11.81
146,2014,,,,11.42
146,2015,,,,13.87
146,2016,,,,14.63
146,2017,,,,14.43
146,2018,,,,9.21
146,2019,,,,5.62
146,2020,,,,4.44
146,2021,,,,4.87
146,2022,,,,8.81
146,2023,,,,7.89
148,2012,,,,5.8
148,2013,,,,7.19
148,2014,,,,9.21
148,2015,,,,9.61
148,2016,,,,10.8
148,2017,,,,12.05
148,2018,,,,12.78
148,2019,,,,13.43
148,2020,,,,8.93
